Ano Modelo,Cor,Código FIPE,Grupo,Modelo,Montadora,Pátio de Veículos,Situação,Unidade de Operação,Valor FIPE,Idade,Categoria
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRETA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,TERCEIRIZAÇÃO DE FROTAS,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KAPÔ GOLD - 3 MESES,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2023,PRATA,024264-0,KM LIVRE,208 LIKE 1.0 FLEX 6V 5P MEC.,PEUGEOT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,62374,3,AUTOMOVEL
2024,BRANCA,001531-8,TERCEIRIZAÇÃO DE FROTAS,FIORINO ENDURANCE EVO 1.4 FLEX 8V 2P,FIAT,,LOCADO,KAPÔ,91695,2,AUTOMOVEL
2022,BRANCA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,56382,4,AUTOMOVEL
2022,BRANCA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,56382,4,AUTOMOVEL
2022,BRANCA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,56382,4,AUTOMOVEL
2022,PRATA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,56382,4,AUTOMOVEL
2022,BRANCA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,56382,4,AUTOMOVEL
2022,BRANCA,001461-3,KAPÔ PRÓPRIO,MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,KAPÔ SEDE,DISPONÍVEL,KAPÔ,51152,4,AUTOMOVEL
2023,BRANCA,001461-3,KAPÔ GOLD - 3 MESES,MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,,LOCADO,KAPÔ,53252,3,AUTOMOVEL
2023,BRANCA,001461-3,KAPÔ PRÓPRIO,MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,,LOCADO,KAPÔ,53252,3,AUTOMOVEL
2023,BRANCA,001461-3,KAPÔ PRÓPRIO,MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,,LOCADO,KAPÔ,53252,3,AUTOMOVEL
2024,BRANCA,004494-6,TERCEIRIZAÇÃO DE FROTAS,SPIN PREMIER 1.8 8V ECONO.FLEX 5P AUT.,OUTRAS,,LOCADO,KAPÔ,109254,2,AUTOMOVEL
2021,BRANCA,005492-5,KM FLEXÍVEL,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,51878,5,AUTOMOVEL
2021,BRANCA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,51878,5,AUTOMOVEL
2020,BRANCA,005490-9,KAPÔ PRÓPRIO,GOL 1.0 FLEX 12V 5P,VOLKSWAGEN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,46457,6,AUTOMOVEL
2021,CINZA,005492-5,KAPÔ PRÓPRIO,VOYAGE 1.0 FLEX 12V 4P,VOLKSWAGEN,,LOCADO,KAPÔ,51878,5,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,LOCADO VEÍCULO RESERVA,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,ASSINATURA,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,ASSINATURA - KAPO,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2020,BRANCA,005490-9,KAPÔ PRÓPRIO,GOL 1.0 FLEX 12V 5P,VOLKSWAGEN,,LOCADO,KAPÔ,46457,6,AUTOMOVEL
2020,BRANCA,005490-9,KAPÔ PRÓPRIO,GOL 1.0 FLEX 12V 5P,VOLKSWAGEN,,LOCADO,KAPÔ,46457,6,AUTOMOVEL
2020,BRANCA,005490-9,KAPÔ PRÓPRIO,GOL 1.0 FLEX 12V 5P,VOLKSWAGEN,,LOCADO,KAPÔ,46457,6,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011222-4,KM FLEXÍVEL,C3 LIVE 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65774,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2020,BRANCA,005490-9,KAPÔ PRÓPRIO,GOL 1.0 FLEX 12V 5P,VOLKSWAGEN,,LOCADO,KAPÔ,46457,6,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD - 3 MESES,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,KAPÔ SEDE,DISPONÍVEL,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIMITADO 5.000,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,ASSINATURA,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KAPÔ GOLD,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM LIVRE,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,TERCEIRIZAÇÃO DE FROTAS,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
2024,BRANCA,011223-2,KM FLEXÍVEL,C3 LIVE PACK 1.0 FLEX 6V 5P MEC.,CITROËN,,LOCADO,KAPÔ,65569,2,AUTOMOVEL
